nombre,fecha_publicacion,rating,ratings_count,generos,tags,metacritic,plataformas,usuarios_interesados
LEGO The Hobbit,2014-04-08,3.41,464,"['Family', 'Adventure', 'Action']","['Singleplayer', 'Steam Achievements', 'Multiplayer', 'Full controller support', 'Steam Cloud', 'Atmospheric', 'RPG', 'Co-op', 'Open World', 'cooperative', 'Third Person', 'Fantasy', 'Funny', 'Comedy', 'Split Screen', 'Local Co-Op', 'Family Friendly', 'LEGO']",70.0,"['PC', 'PlayStation 4', 'Xbox One', 'Nintendo 3DS', 'macOS', 'Xbox 360', 'PlayStation 3', 'PS Vita', 'Wii U']",5461
Braid,2008-08-06,4.16,987,"['Action', 'Puzzle', 'Arcade', 'Indie', 'Platformer']","['Singleplayer', 'Steam Achievements', 'Full controller support', 'Steam Cloud', 'Atmospheric', 'Great Soundtrack', 'Story Rich', '2D', 'Fantasy', 'Difficult', 'Classic', 'Controller', 'controller support', 'Side Scroller', 'overlay', 'Puzzle-Platformer', 'Time Travel', 'Time Manipulation']",92.0,"['PC', 'Xbox One', 'iOS', 'macOS', 'Linux', 'Xbox 360', 'PlayStation 3']",5439
Killing Floor 2,2016-11-18,3.53,807,['Action'],"['Singleplayer', 'Steam Achievements', 'Multiplayer', 'Full controller support', 'Atmospheric', 'steam-trading-cards', 'Great Soundtrack', 'Co-op', 'Open World', 'First-Person', 'Horror', 'FPS', 'Online Co-Op', 'Funny', 'Gore', 'Difficult', 'Survival', 'Online multiplayer', 'Steam Workshop', 'Zombies', 'Includes level editor', 'In-App Purchases', 'Survival Horror', 'Team-Based', 'Valve Anti-Cheat enabled']",75.0,"['PC', 'Xbox One', 'PlayStation 4']",5431
GRID (2008),2008-06-03,3.66,522,['Racing'],"['Singleplayer', 'Online multiplayer']",87.0,"['PC', 'Xbox One', 'Nintendo DS', 'Xbox 360', 'PlayStation 3']",5412
Neverwinter,2013-06-20,2.93,641,"['Massively Multiplayer', 'Action', 'RPG']","['Multiplayer', 'Atmospheric', 'steam-trading-cards', 'RPG', 'Co-op', 'Open World', 'cooperative', 'Third Person', 'Fantasy', 'Comedy', 'Free to Play', 'Action RPG', 'PvP', 'Zombies', 'Includes level editor', 'Hack and Slash', 'In-App Purchases', 'Character Customization', 'mmo', 'MMORPG', 'PvE', 'Dragons', 'Dungeons & Dragons']",74.0,"['PC', 'Xbox One', 'PlayStation 4']",5411
Assassin's Creed,2007-11-13,3.91,1958,['Action'],"['Stealth', 'Space', 'Assassin', 'character', 'city', 'Investigation', 'future', 'Single player only', 'treasure', 'office']",80.0,"['PC', 'Xbox One', 'Xbox 360', 'PlayStation 3']",5391
Enter the Gungeon,2016-04-04,4.08,1050,"['Shooter', 'Indie', 'Action']","['Singleplayer', 'Steam Achievements', 'Multiplayer', 'Full controller support', 'Steam Cloud', 'Great Soundtrack', 'Co-op', 'cooperative', 'Funny', 'Difficult', 'Split Screen', 'Local Co-Op', 'Action-Adventure', 'Pixel Graphics', 'controller support', 'Roguelike', 'Roguelite', 'Dungeon Crawler', ""Shoot 'Em Up"", 'achievements', 'Loot', 'Bullet Hell', 'Top-Down Shooter', 'Twin Stick Shooter']",84.0,"['PC', 'Xbox One', 'PlayStation 4', 'Nintendo Switch', 'macOS', 'Linux']",5357
The Elder Scrolls Online: Tamriel Unlimited,2015-03-17,3.48,760,"['Massively Multiplayer', 'Action', 'RPG']","['Singleplayer', 'Multiplayer', 'Atmospheric', 'steam-trading-cards', 'Great Soundtrack', 'RPG', 'Co-op', 'Story Rich', 'Open World', 'cooperative', 'First-Person', 'Third Person', 'Partial Controller Support', 'Fantasy', 'Exploration', 'Sandbox', 'Female Protagonist', 'Action RPG', 'role-playing', 'Magic', 'mmo', '3rd-Person Perspective', 'MMORPG']",77.0,"['PC', 'Xbox One', 'PlayStation 4', 'macOS']",5355
Resident Evil Revelations 2,2015-02-24,3.68,755,"['Adventure', 'Action']","['Singleplayer', 'Steam Achievements', 'Multiplayer', 'Full controller support', 'Steam Cloud', 'Atmospheric', 'steam-trading-cards', 'Co-op', 'Story Rich', 'cooperative', 'Third Person', 'Horror', 'Online Co-Op', 'Gore', 'Steam Leaderboards', 'Female Protagonist', 'Survival', 'Local Co-Op', 'Action RPG', 'Third-Person Shooter', 'Zombies', 'Survival Horror', 'Episodic', 'island', 'escape', 'terror']",72.0,"['PC', 'PlayStation 4', 'Xbox One', 'Nintendo Switch', 'Xbox 360', 'PlayStation 3', 'PS Vita']",5348
Resident Evil 2,2019-01-25,4.5,2202,"['Shooter', 'Adventure', 'Action']","['Atmospheric', 'Horror', 'Action-Adventure', 'Zombies', 'Survival Horror', 'Remake', 'quest']",91.0,"['PC', 'PlayStation 5', 'Xbox One', 'PlayStation 4', 'Nintendo Switch', 'macOS']",5337
Far Cry 3: Blood Dragon,2013-04-30,3.99,1107,['Shooter'],"['Singleplayer', 'Atmospheric', 'steam-trading-cards', 'Great Soundtrack', 'Open World', 'First-Person', 'Sci-fi', 'Partial Controller Support', 'FPS', 'Funny', 'Comedy', 'Stealth', 'Retro', 'Post-apocalyptic', 'Futuristic', 'Cyberpunk', 'Dragons', '1980s', 'Parody']",81.0,"['PC', 'Xbox One', 'PlayStation 4', 'Xbox 360', 'PlayStation 3']",5334
It Takes Two,2021-03-26,4.47,1575,"['Platformer', 'Adventure', 'Action']","['Steam Achievements', 'Multiplayer', 'Full controller support', 'Co-op', 'Story Rich', 'cooperative', 'Online Co-Op', 'Exploration', 'Female Protagonist', 'Split Screen', 'Local Co-Op', 'Action-Adventure', 'Action RPG', 'Magic', 'Story', 'Steam Trading Cards', 'online', '3D Platformer', 'character', 'Emotional', 'console', 'Протагонистка', 'Remote Play Together', 'offline', 'Shared/Split Screen Co-op', 'Co-op Campaign', 'work', 'night', 'journey', 'Minigames', 'love', 'light', 'Mining', 'treasure', 'relationship', 'learn', 'obstacles', 'delivery']",88.0,"['PC', 'PlayStation 5', 'Xbox One', 'PlayStation 4', 'Xbox Series S/X', 'Nintendo Switch']",5330
Lords of the Fallen (2014),2014-10-28,2.91,886,"['Adventure', 'Action', 'RPG']","['Singleplayer', 'Steam Achievements', 'Multiplayer', 'Steam Cloud', 'Atmospheric', 'steam-trading-cards', 'Great Soundtrack', 'RPG', 'Co-op', 'Story Rich', 'Open World', 'cooperative', 'First-Person', 'Third Person', 'Partial Controller Support', 'Horror', 'Online Co-Op', 'Fantasy', 'Difficult', 'Action-Adventure', 'Action RPG', 'PvP', 'Cross-Platform Multiplayer', 'Hack and Slash', 'Character Customization', '3D', 'Dark Fantasy', 'combat', 'Medieval', 'Magic', 'Online PvP', 'Lore-Rich', 'Souls-like']",73.0,"['PC', 'Xbox One', 'PlayStation 4', 'iOS', 'Android']",5317
Assassin’s Creed Brotherhood,2010-11-16,4.27,1680,['Action'],"['Singleplayer', 'Multiplayer', 'Atmospheric', 'Great Soundtrack', 'Story Rich', 'Open World', 'Third Person', 'Partial Controller Support', 'Sandbox', 'Stealth', 'Action-Adventure', 'Controller', 'Historical', 'Medieval', 'Parkour', 'Assassin', 'Conspiracy', 'Rome']",88.0,"['PC', 'Xbox One', 'PlayStation 4', 'macOS', 'Xbox 360', 'PlayStation 3']",5313
Fortnite Battle Royale,2017-09-26,3.27,1103,"['Shooter', 'Action']","['Multiplayer', 'Sci-fi', 'Sandbox', 'Comedy', 'Free to Play', '3D', 'island', 'Battle Royale', 'build', 'Solo', 'dance', 'Team', 'bus']",,"['PC', 'PlayStation 5', 'PlayStation 4', 'Xbox One', 'Xbox Series S/X', 'Nintendo Switch', 'iOS', 'Android']",5291
BattleBlock Theater,2013-04-03,3.84,895,"['Adventure', 'Action', 'Casual', 'Indie', 'Platformer']","['Singleplayer', 'Steam Achievements', 'Multiplayer', 'Full controller support', 'Steam Cloud', 'steam-trading-cards', 'Great Soundtrack', 'Co-op', 'cooperative', '2D', 'Online Co-Op', 'Funny', 'Difficult', 'Steam Leaderboards', 'Sandbox', 'Comedy', 'Online multiplayer', 'Split Screen', 'Local Co-Op', 'Local Multiplayer', 'stats', 'Steam Workshop', 'Includes level editor', 'Team-Based', 'Level Editor', 'cats']",85.0,"['PC', 'Xbox One', 'macOS', 'Linux', 'Xbox 360']",5286
Drawful 2,2016-06-20,3.21,316,"['Casual', 'Strategy', 'Indie']","['Steam Achievements', 'Multiplayer', 'Steam Cloud', 'Co-op', 'cooperative', 'Partial Controller Support', 'Funny', 'Comedy', 'Local Multiplayer', 'Family Friendly', 'party', 'Board Game']",74.0,"['PC', 'Xbox One', 'PlayStation 4', 'Nintendo Switch', 'macOS']",5279
Game of Thrones - A Telltale Games Series,2014-12-02,3.23,969,"['Adventure', 'Action']","['Singleplayer', 'Steam Achievements', 'Full controller support', 'Atmospheric', 'Story Rich', 'Open World', 'Third Person', 'Fantasy', 'Gore', 'Female Protagonist', 'Controller', 'Point & Click', 'Nudity', 'War', 'controller support', 'Choices Matter', 'Mature', 'Medieval', 'achievements', 'Episodic', 'Choose Your Own Adventure', 'Dragons', 'Interactive Fiction', 'Based On A Novel']",66.0,"['PC', 'PlayStation 4', 'Xbox One', 'iOS', 'Android', 'macOS', 'Xbox 360', 'PlayStation 3']",5269
Resident Evil 3,2020-04-02,4.04,1020,"['Shooter', 'Adventure', 'Action']","['Singleplayer', 'Multiplayer', 'Full controller support', 'Steam Cloud', 'Atmospheric', 'Great Soundtrack', 'Co-op', 'Story Rich', 'cooperative', 'Third Person', 'Horror', 'Gore', 'Difficult', 'Classic', 'Female Protagonist', 'Violent', 'Third-Person Shooter', 'PvP', 'Zombies', 'Survival Horror', 'Online PvP', 'Steam Trading Cards', 'Remake', 'Masterpiece', 'first person mod']",80.0,"['PC', 'PlayStation 5', 'Xbox One', 'PlayStation 4', 'Xbox Series S/X', 'Nintendo Switch']",5213
Mafia II: Definitive Edition,2020-05-19,3.88,599,"['Adventure', 'Action']","['Singleplayer', 'Steam Achievements', 'Full controller support', 'Story Rich', 'Open World', 'Third Person', 'Gore', 'Violent', 'Third-Person Shooter', 'Nudity', 'Sexual Content', 'Crime', 'Driving', 'Noir', 'mafia']",65.0,"['PC', 'Xbox One', 'PlayStation 4']",5204
Slay the Spire,2019-01-22,4.37,1039,"['Card', 'Strategy', 'Indie', 'RPG']","['Singleplayer', 'Steam Achievements', '2D', 'Steam Leaderboards', 'stats', 'Early Access', 'role-playing', 'Dungeon Crawler']",86.0,"['PC', 'Xbox One', 'PlayStation 4', 'Nintendo Switch', 'iOS', 'Android', 'macOS', 'Linux']",5189
Mafia: Definitive Edition,2020-09-25,4.24,1054,"['Shooter', 'Action']","['Singleplayer', 'Steam Achievements', 'Full controller support', 'Atmospheric', 'Story Rich', 'Open World', 'Third Person', 'Gore', 'Classic', 'Violent', 'Third-Person Shooter', 'Sexual Content', 'Crime', 'Remake', 'Driving', 'first person mod', 'mafia']",78.0,"['PC', 'Xbox One', 'PlayStation 4']",5177
Dragon's Dogma: Dark Arisen,2013-04-23,3.92,669,"['Adventure', 'Action', 'RPG']","['Singleplayer', 'Steam Achievements', 'Multiplayer', 'Full controller support', 'Steam Cloud', 'Atmospheric', 'steam-trading-cards', 'Great Soundtrack', 'RPG', 'Story Rich', 'Open World', 'Third Person', 'Fantasy', 'Difficult', 'Exploration', 'Steam Leaderboards', 'Action RPG', 'role-playing', 'Hack and Slash', 'Character Customization', 'controller support', 'Dark Fantasy', 'Magic', 'Walking Simulator', 'overlay', 'JRPG', 'achievements', 'Dragons', 'cloud saves', 'leaderboards']",81.0,"['PC', 'Xbox One', 'PlayStation 4', 'Nintendo Switch', 'Xbox 360', 'PlayStation 3']",5167
Oxenfree,2016-01-14,3.91,914,"['Indie', 'Adventure', 'RPG']","['Singleplayer', 'Steam Achievements', 'Full controller support', 'Steam Cloud', 'Atmospheric', 'steam-trading-cards', 'Great Soundtrack', 'Story Rich', '2D', 'Horror', 'Female Protagonist', 'Captions available', 'Mystery', 'Short', 'Choices Matter', 'Side Scroller', 'Walking Simulator', 'Multiple Endings', 'overlay', 'achievements', '2.5D', 'Supernatural', 'Lovecraftian', 'Thriller']",80.0,"['PC', 'Xbox One', 'PlayStation 4', 'Nintendo Switch', 'iOS', 'Android', 'macOS', 'Linux']",5137
Far Cry 2,2008-10-21,3.46,1015,"['Shooter', 'Action']","['Singleplayer', 'Multiplayer', 'Atmospheric', 'Great Soundtrack', 'Co-op', 'Story Rich', 'Open World', 'First-Person', 'FPS', 'Exploration', 'Sandbox', 'Survival', 'Stealth', 'Controller', 'Realistic', 'Level Editor', 'Immersive Sim']",85.0,"['PC', 'Xbox One', 'Xbox 360', 'PlayStation 3']",5130
Broken Age,2014-01-28,3.65,687,"['Adventure', 'Puzzle', 'Casual', 'Family', 'Indie']","['Singleplayer', 'Full controller support', 'Steam Cloud', 'steam-trading-cards', 'Great Soundtrack', 'Story Rich', '2D', 'Sci-fi', 'Fantasy', 'Funny', 'Female Protagonist', 'Comedy', 'Action-Adventure', 'Controller', 'Point & Click', 'Short', 'Hand-drawn', 'Kickstarter', 'Episodic', 'Touch-Friendly', 'Crowdfunded', 'Coming Of Age']",81.0,"['PC', 'Xbox One', 'PlayStation 4', 'Nintendo Switch', 'iOS', 'Android', 'macOS', 'Linux', 'PS Vita']",5128
ABZU,2016-08-02,3.92,1089,"['Indie', 'Adventure', 'Simulation']","['Singleplayer', 'Steam Achievements', 'Full controller support', 'Atmospheric', 'steam-trading-cards', 'Great Soundtrack', 'Story Rich', 'Open World', 'Third Person', 'Fantasy', 'Exploration', 'Controller', 'Family Friendly', 'Short', 'Colorful', 'Walking Simulator', 'Relaxing', 'Underwater']",83.0,"['PC', 'Xbox One', 'PlayStation 4', 'Nintendo Switch']",5116
